,0
symbol,LARK
price,24.1501
beta,0.50692
volAvg,6333
mktCap,111522264
lastDiv,0.8
range,14.95-27.78
changes,-0.0299
companyName,Landmark Bancorp Inc
currency,USD
cik,0001141688
isin,US51504L1070
cusip,51504L107
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://investor.banklandmark.com/CorporateProfile
description,"Landmark Bancorp, Inc. /Kansas/ is a holding company. The company is headquartered in Manhattan, Kansas and currently employs 276 full-time employees. The Bank is principally engaged in the business of attracting deposits from the general public and using such deposits, together with borrowings and other funds, to originate one- to four-family residential real estate, construction and land, commercial real estate, commercial, agriculture, municipal and consumer loans. The Bank also invests in certain investment and mortgage-related securities using deposits and other borrowings as funding sources. The Bank originates one- to four-family residential real estate loans with both fixed and variable rates. Loans in construction and land lending category include loans to facilitate the development of both residential and commercial real estate. The firm offers various deposits, such as non-interest bearing demand deposits, money market and checking deposits, savings accounts and certificates of deposit."
ceo,Mr. Michael Scheopner
sector,Financial Services
country,US
fullTimeEmployees,283
phone,17855652000
address,701 Poyntz Ave
city,Manhattan
state,KANSAS
zip,66502
dcfDiff,-24.47
dcf,25.8728
image,https://financialmodelingprep.com/image-stock/LARK.jpg
ipoDate,1994-03-28
defaultImage,True
