,0
symbol,TSE
price,38.495
beta,1.75786
volAvg,493924
mktCap,1474754940
lastDiv,1.6
range,14.16-43.74
changes,1.485
companyName,Trinseo SA
currency,USD
cik,0001519061
isin,LU1057788488
cusip,L9340P101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Chemicals
website,http://www.trinseo.com/
description,"Trinseo SA engages in the manufacture and marketing of synthetic rubber, latex binders and plastics. The company is headquartered in Berwyn, Pennsylvania and currently employs 2,500 full-time employees. The firm's segments include Latex Binders, Synthetic Rubber, Performance Plastics, Basic Plastics, Feedstocks and Americas Styrenics. The Latex Binders segment produces styrene-butadiene latex (SB latex) and other latex polymers and binders. The Synthetic Rubber segment produces synthetic rubber products used in tires, impact modifiers and technical rubber products. The Performance Plastics segment produces compounds and blends and specialized acrylonitrile-butadiene-styrene (ABS) grades. The Basic Plastics segment produces styrenic polymers, including polystyrene, basic ABS, and styrene-acrylonitrile (SAN) products, as well as polycarbonate (PC). The Feedstocks segment includes its production and procurement of styrene monomer outside of North America. The Americas Styrenics segment consists of the operations of its joint venture, Americas Styrenics LLC."
ceo,Mr. Frank Bozich
sector,Basic Materials
country,US
fullTimeEmployees,2700
phone,16102403200
address,"1000 Chesterbrook Boulevard, Suite 3000"
city,Berwyn
state,PENNSYLVANIA
zip,19312
dcfDiff,27.08
dcf,43.8288
image,https://financialmodelingprep.com/image-stock/TSE.png
ipoDate,2014-06-12
defaultImage,False
