,0
symbol,KFS
price,3.2497
beta,-0.32045
volAvg,39860
mktCap,73804264
lastDiv,0.0
range,1.26-3.36
changes,0.0697
companyName,Kingsway Financial Services Inc
currency,USD
cik,0001072627
isin,US4969042021
cusip,496904202
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Auto & Truck Dealerships
website,http://kingsway-financial.com
description,"Kingsway Financial Services, Inc. is a holding company, which engages in the provision of financial services. The company is headquartered in Itasca, Illinois and currently employs 309 full-time employees. The firm owns or operates subsidiaries in the extended warranty, asset management and real estate industries. The company operates through two segments: Extended Warranty and Leased Real Estate. Its Extended Warranty segment includes the operations of its subsidiaries, such as IWS Acquisition Corporation's (IWS), Trinity Warranty Solutions LLC's and Professional Warranty Service Corporation. Leased Real Estate includes the Company's subsidiary, CMC Industries, Inc. (CMC). IWS is a licensed motor vehicle service agreement company and is a provider of after-market vehicle protection services distributed by credit unions in 23 states and the District of Columbia to their members. CMC owns a parcel of real property consisting of approximately 192 acres located in the State of Texas (the Real Property) that is leased to a third party."
ceo,Mr. Larry Swets
sector,Consumer Cyclical
country,US
fullTimeEmployees,122
phone,
address,150 E Pierce Rd
city,Itasca
state,ILLINOIS
zip,M4V 1K9
dcfDiff,-2.27
dcf,3.73656
image,https://financialmodelingprep.com/image-stock/KFS.jpg
ipoDate,2001-07-11
defaultImage,True
