,0
symbol,EQC
price,27.05
beta,0.25014
volAvg,787304
mktCap,3287251200
lastDiv,3.5
range,25.8-35.08
changes,0.57
companyName,Equity Commonwealth
currency,USD
cik,0000803649
isin,US2946281027
cusip,294628102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Office
website,https://www.eqcre.com/
description,"Equity Commonwealth operates as an internally managed and self-advised real estate investment trust, which engages in the ownership and operation of office properties. The company is headquartered in Chicago, Illinois and currently employs 41 full-time employees. The firm is engaged in the ownership and operation primarily of office buildings across the United States. The firm conducts its activities primarily through EQC Operating Trust (the Operating Trust). The firm's properties includes 1225 Seventeenth Street (17th Street Plaza); 1250 H Street, NW; Georgetown-Green and Harris Buildings; 109 Brookline Avenue; 206 East 9th Street (Capitol Tower); Bridgepoint Square; Research Park; 333 108th Avenue NE (Tower 333), and 600 108th Avenue NE (Bellevue Corporate Plaza)."
ceo,Mr. David Helfand
sector,Real Estate
country,US
fullTimeEmployees,28
phone,13126462800
address,"Two North Riverside Plaza, Suite 2100"
city,Chicago
state,ILLINOIS
zip,60606
dcfDiff,
dcf,45.9278
image,https://financialmodelingprep.com/image-stock/EQC.png
ipoDate,1986-12-17
defaultImage,False
