,0
symbol,CEQP
price,14.22
beta,4.09526
volAvg,679536
mktCap,1045650620
lastDiv,2.5
range,2.65-33.55
changes,-0.3
companyName,Crestwood Equity Partners LP
currency,USD
cik,0001136352
isin,US2263442087
cusip,226344208
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Midstream
website,https://www.crestwoodlp.com/
description,"Crestwood Equity Partners LP owns and operates energy midstream infrastructure and engages in the natural gas liquids marketing, supply and logistics business. The company is headquartered in Houston, Texas and currently employs 859 full-time employees. The firm develops, acquires, owns or controls, and operates assets and operations within the energy midstream sector. The firm's segments include gathering and processing (G&P), which includes its natural gas, crude oil and produced water G&P operations; storage and transportation, which includes its natural gas and crude oil storage and transportation operations, and marketing, supply and logistics, which includes its natural gas liquid (NGL) supply and logistics business, crude oil storage and rail loading facilities and fleet, and salt production business. The firm provides infrastructure solutions to service natural gas and crude oil shale plays across the United States. The company owns and operates a portfolio of crude oil and natural gas gathering, processing, storage and transportation assets. Its operating assets are owned by or through its subsidiary, Crestwood Midstream Partners LP."
ceo,Mr. Robert Phillips
sector,Energy
country,US
fullTimeEmployees,894
phone,18325192200
address,811 Main St Ste 3400
city,Houston
state,TEXAS
zip,77002
dcfDiff,
dcf,14.9879
image,https://financialmodelingprep.com/image-stock/CEQP.png
ipoDate,2010-03-24
defaultImage,False
