,0
symbol,PDCE
price,15.055
beta,3.189
volAvg,1402444
mktCap,1500045570
lastDiv,0.0
range,4.51-27.84
changes,0.925
companyName,PDC Energy Inc
currency,USD
cik,
isin,US69327R1014
cusip,69327R101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Oil & Gas E&P
website,http://www.pdce.com/
description,"PDC Energy, Inc. engages in the exploration and production of oil and natural gas. The company is headquartered in Denver, Colorado and currently employs 600 full-time employees. The firm produces, develops, acquires and explores for crude oil, natural gas and natural gas liquids (NGLs) with operations in the Wattenberg Field in Colorado and the Utica Shale in southeastern Ohio. The firm operates through two segments: Oil and Gas Exploration and Production, and Gas Marketing. The firm's Oil and Gas Exploration and Production segment includes all of its crude oil and natural gas properties. The firm's Gas Marketing segment purchases, aggregates and resells natural gas. The firm's operations in the Wattenberg Field are focused on the horizontal Niobrara and Codell plays. Its Delaware Basin operations are focused in the Wolfcamp zones and its Ohio operations are focused in the Utica Shale play. As of December 31, 2016, the Company owned an interest in approximately 2,900 productive gross wells."
ceo,Mr. Barton Brookman
sector,Energy
country,US
fullTimeEmployees,540
phone,13038605800
address,1775 N Sherman St Ste 3000
city,Denver
state,COLORADO
zip,80203
dcfDiff,1860.67
dcf,12.725
image,https://financialmodelingprep.com/image-stock/PDCE.jpg
ipoDate,1980-03-17
defaultImage,True
