,0
symbol,NRIM
price,33.3
beta,0.85035
volAvg,28000
mktCap,209100688
lastDiv,1.36
range,17.32-40.63
changes,0.09
companyName,Northrim BanCorp Inc
currency,USD
cik,0001163370
isin,US6667621097
cusip,666762109
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.northrim.com/
description,"Northrim Bancorp, Inc. operates as a bank holding company. The company is headquartered in Anchorage, Alaska and currently employs 430 full-time employees. The firm operates in two segments: Community Banking and Home Mortgage Lending. The Community Banking segment's principal business focus is the offering of loan and deposit products to business and consumer customers in its primary market areas. The Community Banking segment operates approximately 10 branches throughout Alaska. The Home Mortgage Lending segment's principal business focus is the origination and sale of mortgage loans for one- to four-family residential properties. Its loan products include short and medium-term commercial loans, commercial credit lines, construction and real estate loans, and consumer loans. Its commercial loan portfolio includes both secured and unsecured loans for working capital and expansion. The company provides construction lending for commercial real estate projects. The company offers personal loans for automobiles, recreational vehicles, boats, and other larger consumer purchases."
ceo,Mr. Joseph Schierhorn
sector,Financial Services
country,US
fullTimeEmployees,431
phone,
address,PO Box 241489
city,Anchorage
state,ALASKA
zip,99503
dcfDiff,
dcf,33.1238
image,https://financialmodelingprep.com/image-stock/NRIM.png
ipoDate,1990-11-15
defaultImage,False
