,0
symbol,CHFS
price,6.03
beta,1.44522
volAvg,335446
mktCap,16497538
lastDiv,0.0
range,5.8-38.7
changes,0.01
companyName,CHF Solutions Inc
currency,USD
cik,0001506492
isin,US12542Q7060
cusip,12542Q706
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Medical Devices
website,https://www.chf-solutions.com/
description,"CHF Solutions, Inc. is a medical device company, which engages in the provision of products for the treatment of fluid overload. The company is headquartered in Eden Prairie, Minnesota and currently employs 55 full-time employees. The firm is focused on commercializing the Aquadex FlexFlow System. The Aquadex FlexFlow System (Aquadex) is indicated for temporary (up to eight hours) ultrafiltration treatment of patients with fluid overload who have failed diuretic therapy. Aquadex is also indicated for extended (longer than 8 hours) ultrafiltration treatment of patients with fluid overloads who have failed diuretic therapy and require hospitalization."
ceo,Mr. John Erb
sector,Healthcare
country,US
fullTimeEmployees,66
phone,19523454200
address,12988 Valley View Rd
city,Eden Prairie
state,MINNESOTA
zip,55344
dcfDiff,-3.56
dcf,7.31569
image,https://financialmodelingprep.com/image-stock/CHFS.png
ipoDate,2012-02-16
defaultImage,False
