,0
symbol,AMN
price,61.4
beta,0.63437
volAvg,372481
mktCap,2887691260
lastDiv,0.0
range,36.65-89.22
changes,-0.11
companyName,AMN Healthcare Services Inc
currency,USD
cik,0001142750
isin,US0017441017
cusip,001744101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Medical Care Facilities
website,
description,"AMN Healthcare Services, Inc. provides healthcare workforce solutions and staffing services to healthcare facilities across the nation. The company is headquartered in San Diego, California and currently employs 2,920 full-time employees. The firm's segments include nurse and allied solutions, locum tenens solutions and other workforce solutions. Through its suite of solutions, the Company provides technology, analytics and services to build and manage all or a portion of its clients' healthcare workforce needs, from nurses, doctors and allied health professionals to healthcare leaders and executives. The company offers managed services programs, vendor management systems, predictive analytics, workforce optimization consulting, recruitment process outsourcing, interim and executive leadership, and remote medical coding. The company offers various services, including travel nurse staffing; local, or per diem, staffing; locum tenens staffing; allied staffing; physician permanent placement services, and health information management."
ceo,Ms. Susan Salka
sector,Healthcare
country,US
fullTimeEmployees,3236
phone,18668718519
address,"8840 CYPRESS WATERS BOULEVARD, SUITE 300"
city,Dallas
state,TEXAS
zip,75019
dcfDiff,73.35
dcf,67.8236
image,https://financialmodelingprep.com/image-stock/AMN.jpg
ipoDate,2001-11-13
defaultImage,True
