,0
symbol,NYMTN
price,20.7614
beta,0.785834
volAvg,16136
mktCap,1099203970
lastDiv,2.0
range,3.57-26.38
changes,0.2814
companyName,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,REIT Mortgage
website,http://www.nymtrust.com
description,
ceo,Mr. Steven R. Mumma CPA
sector,Real Estate
country,United States
fullTimeEmployees,55
phone,212-792-0107
address,90 Park Avenue
city,New York
state,NY
zip,10016
dcfDiff,-24.09
dcf,0.0
image,https://financialmodelingprep.com/image-stock/NYMTN.jpg
ipoDate,
defaultImage,True
