,0
symbol,BOKFL
price,25.6
beta,1.288364
volAvg,10367
mktCap,5313843200
lastDiv,1.344
range,16.01-26.75
changes,-0.13
companyName,BOK Financial Corporation 5.375% Subordinated Notes due 2056
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,
website,http://investor.bokf.com
description,
ceo,Mr. Steven Glen Bradshaw
sector,
country,United States
fullTimeEmployees,5075
phone,918-588-6000
address,Bank of Oklahoma Tower
city,Tulsa
state,OK
zip,74172
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BOKFL.jpg
ipoDate,
defaultImage,True
