,0
symbol,CXDC
price,1.19
beta,1.24099
volAvg,86344
mktCap,83953080
lastDiv,0.0
range,0.63-2.44
changes,0.0
companyName,China XD Plastics Company Ltd
currency,USD
cik,0001353970
isin,US16948F1075
cusip,16948F107
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Auto Parts
website,
description,"China XD Plastics Co., Ltd. is a holding company, which engages in the research, development, manufacture and of modified plastics primarily for automotive applications in China. The company is headquartered in New York City, New York and currently employs 1,145 full-time employees. The firm is engaged in the research, development, manufacture and sale of modified plastics for automotive applications in China and to a lesser extent, in Dubai, the United Arab Emirates (UAE). The firm operates in the modified plastics segment. Through its subsidiaries, Heilongjiang Xinda Enterprise Group Company Limited (HLJ Xinda Group) and AL Composites Materials FZE (Dubai Composites), the Company manufactures and sells polymer composite materials (including modified plastics), for automotive applications. The firm's products categories include Modified Polypropylene (PP), Modified Acrylonitrile Butadiene Styrene (ABS), Modified Polyamide 66 (PA66), Modified Polyamide 6 (PA6), Modified Polyoxymethylenes (POM), Modified Polyphenylene Oxide (PPO), Plastic Alloy, Modified Polyphenylene Sulfide (PPS), Modified Polyimide (PI), Modified Polylactic Acid (PLA) and Poly Ether Ether Ketone (PEEK)."
ceo,Mr. Jie Han
sector,Consumer Cyclical
country,US
fullTimeEmployees,972
phone,12127471118
address,500 5th Ave Ste 960
city,New York City
state,NEW YORK
zip,150060
dcfDiff,44.53
dcf,8.45453
image,https://financialmodelingprep.com/image-stock/CXDC.jpg
ipoDate,2009-11-27
defaultImage,True
