,0
symbol,HBB
price,18.005
beta,0.17256
volAvg,57736
mktCap,246416416
lastDiv,0.365
range,6.68-25.0
changes,-0.345
companyName,Hamilton Beach Brands Holding Co
currency,USD
cik,0001709164
isin,US40701T1043
cusip,40701T104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Consumer Electronics
website,https://www.hamiltonbeachbrands.com/
description,"Hamilton Beach Brands Holding Co. is a holding company, which engages in designing, marketing and distribution of branded small electric household and specialty housewares appliances, as well as commercial products for restaurants, fast food chains, bars and hotels. The company is headquartered in Glen Allen, Virginia and currently employs 1,495 full-time employees. The firm is a designer, marketer, and distributor of branded small electric household and specialty housewares appliances as well as commercial products for restaurants, bars and hotels. The firm also engaged in retailer of kitchen and related products in outlet malls throughout the United States. The firm markets such products under numerous brand names, including the Hamilton Beach, Proctor Silex, and Weston brands. The firm sells products under licensed brands such as Wolf Gourmet and CHI. The Company’s brands, including Weston and Hamilton Beach professional, are focused on fast-growing food trends such as farm-to-table, field-to-table and countertop kitchen appliances with professional-grade components designed to deliver performance and durability for the serious home cook."
ceo,Mr. Gregory H. Trepp
sector,Technology
country,US
fullTimeEmployees,680
phone,18042739777
address,4421 Waterfront Dr
city,Glen Allen
state,VIRGINIA
zip,23060
dcfDiff,-20.58
dcf,22.5561
image,https://financialmodelingprep.com/image-stock/HBB.jpg
ipoDate,2017-09-26
defaultImage,True
