,0
symbol,IOSP
price,77.9
beta,1.26944
volAvg,114809
mktCap,1913847300
lastDiv,1.56
range,56.71-107.85
changes,1.26
companyName,Innospec Inc
currency,USD
cik,0001054905
isin,US45768S1050
cusip,45768S105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Specialty Chemicals
website,http://www.innospecinc.com/
description,"Innospec, Inc. develops, manufactures, blends, markets and supplies fuel additives, oilfield chemicals, personal care, and other specialty chemicals. The company is headquartered in Englewood, Colorado and currently employs 2,000 full-time employees. The firm operates through four business segments: Fuel Specialties, Performance Chemicals, Oilfield Services and Octane Additives. Its Fuel Specialties develops, manufactures, blends, markets and supplies various specialty chemical products that are used as additives for a range of fuels. Its Performance Chemicals provides technology-based solutions. Its Oilfield Services business supplies drilling, completion and production chemicals. Its Octane Additives business manufactures a fuel additive for use in automotive gasoline and provides services in respect of environmental remediation. Its customers include oil and gas exploration and production companies, fuel users, and oil refiners among others."
ceo,Mr. Patrick Williams
sector,Basic Materials
country,US
fullTimeEmployees,2000
phone,13035660528
address,8310 S Valley Hwy Ste 350
city,Englewood
state,COLORADO
zip,80112
dcfDiff,22.17
dcf,71.1013
image,https://financialmodelingprep.com/image-stock/IOSP.png
ipoDate,1998-05-13
defaultImage,False
