,0
symbol,BYND
price,128.9
beta,0.0
volAvg,4818998
mktCap,8076319200
lastDiv,0.0
range,48.18-197.5
changes,1.01
companyName,Beyond Meat Inc
currency,USD
cik,0001655210
isin,US08862E1091
cusip,08862E109
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Packaged Foods
website,http://beyondmeat.com/
description,"Beyond Meat, Inc. engages in the provision of plant-based meats. The company is headquartered in El Segundo, California and currently employs 257 full-time employees. The firm offers its products in a range of categories, such as The Beyond Burger, Beyond Sausage, Beyond Beef Crumbles and Beyond Chicken Strips. The firm sells a range of plant-based products across the three main meat platforms of beef, pork and poultry. The company provides Beyond Mushroom Bacon Cheeseburger, Chef Spike’s Original Brat, Roasted Garlic & Italian Sausage Pasta, Beyond Beef Tacos and April Ross’ Butternut Squash Mac-N-Cheese. The firm also offers Beyond Spring Burger, Beyond Nacho Burger, Beyond Sausage Stuffed Peppers, Tuscan Style Beyond Sausage Pasta, Beyond Brat Breakfast Burrito, Beyond Beef Fiesta Power Bowl, Beyond Beef Nachos, Truffle Mac & Cheese Beyond Burger, Love & Lemons Guacamole Beyond Burger and Beyond Burger Tostada With Marinated Kale."
ceo,Mr. Ethan Brown
sector,Consumer Defensive
country,US
fullTimeEmployees,472
phone,18667564112
address,119 Standard St
city,El Segundo
state,CALIFORNIA
zip,90245
dcfDiff,
dcf,184.438
image,https://financialmodelingprep.com/image-stock/BYND.png
ipoDate,2019-05-02
defaultImage,False
