,0
symbol,INDO
price,4.66
beta,0.0
volAvg,10238
mktCap,34521092
lastDiv,0.0
range,1.55-12.49
changes,0.1614
companyName,Indonesia Energy Corporation Ltd
currency,USD
cik,0001757840
isin,KYG4760X1025
cusip,G4760X102
exchange,NYSE American
exchangeShortName,AMEX
industry,Oil & Gas E&P
website,http://indo-energy.com/
description,"Indonesia Energy Corp Ltd is a holding company. It is an oil and gas exploration and production company focused on conducting all of its business through its direct and indirect wholly-owned operating subsidiaries in Indonesia. The Company holds two oil and gas assets through its operating subsidiarie: Kruh Block, which is a producing block; and Citarum Block, which is an exploration block. The Company through its Indonesian subsidiary PT Green World Nusantara (GWN) operates Kruh Block. The block covers an area of 258 square kilometers (km2) (63,753 acres) and is located 25 km northwest of Pendopo, Pali, South Sumatra. This block produces an average of about 9,900 barrels of oil per month (gross). Its Citarum Block is an exploration block covering an area of 3,924.67 square kilometers (km2) (969,807 acres) and is operated under a Production Sharing Contract (PSC)."
ceo,Dr. Wirawan Jusuf
sector,Energy
country,ID
fullTimeEmployees,31
phone,62215768888
address,"Dea Tower I, 11Th Floor, Suite 1103, Mega Kuningan"
city,JAKARTA
state,DKI JAKARTA
zip,12950
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/INDO.jpg
ipoDate,2019-12-19
defaultImage,True
