,0
symbol,DHIL
price,148.85
beta,1.07997
volAvg,11792
mktCap,470852768
lastDiv,9.0
range,75.0-150.65
changes,1.35
companyName,Diamond Hill Investment Group Inc
currency,USD
cik,0000909108
isin,US25264R2076
cusip,25264R207
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Asset Management
website,http://ir.diamond-hill.com/
description,"Diamond Hill Investment Group, Inc. operates as an independent investment management company. The company is headquartered in Columbus, Ohio and currently employs 125 full-time employees. The firm's subsidiaries include Diamond Hill Capital Management, Inc. (DHCM), Beacon Hill Fund Services, Inc. (BHFS) and BHIL Distributors, Inc. (BHIL). The firm's primary objective is to fulfill its fiduciary duty to clients. The firm provides investment management and administration services to mutual funds, institutional accounts and private investment funds. DHCM is an investment advisor to the Diamond Hill Funds (the Funds), a series of open-end mutual funds, private investment funds (Private Funds), an exchange traded fund and other institutional accounts. In addition, DHCM is administrator for the Funds. BHFS provides compliance, treasury and other fund administration services to investment advisors and mutual funds. BHIL is a subsidiary of BHFS. BHIL provides underwriting services to mutual funds. BHFS and BHIL collectively operate as Beacon Hill."
ceo,Ms. Heather Brilliant
sector,Financial Services
country,US
fullTimeEmployees,129
phone,16142553333
address,325 John H McConnell Blvd Ste 200
city,Columbus
state,OHIO
zip,43215
dcfDiff,
dcf,169.053
image,https://financialmodelingprep.com/image-stock/DHIL.png
ipoDate,1996-06-06
defaultImage,False
