,0
symbol,ELOX
price,2.7991
beta,2.64749
volAvg,42444
mktCap,112391976
lastDiv,0.0
range,1.44-8.16
changes,0.0991
companyName,Eloxx Pharmaceuticals Inc
currency,USD
cik,
isin,US29014R1032
cusip,29014R103
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://www.eloxxpharma.com/
description,"Eloxx Pharmaceuticals, Inc. engages in the development of novel ribonucleic acid modulating drug candidates. The company is headquartered in Waltham, Massachusetts and currently employs 29 full-time employees. The firm is focused on developing ribonucleic acid (RNA)-modulating drug candidates, which are designed to be eukaryotic ribosomal selective glycosides (ERSG). The company is developing its drug candidates for treating rare and ultra-rare premature stop codon diseases. ELX-02 is its lead investigational drug product candidate. ELX-02 is a small molecule drug candidate designed to restore production of full-length functional proteins. ELX-02 is in the early stages of clinical development for systemic administration for cystic fibrosis and cystinosis. Its preclinical candidate pool consists of a library of novel ERSG drug candidates identified based on read-through potential and cytoplasmic ribosomal selectivity."
ceo,Mr. Robert Ward
sector,Healthcare
country,US
fullTimeEmployees,29
phone,18589090749
address,950 Winter St
city,Waltham
state,MASSACHUSETTS
zip,02451
dcfDiff,
dcf,3.39094
image,https://financialmodelingprep.com/image-stock/ELOX.jpg
ipoDate,2012-11-23
defaultImage,True
