,0
symbol,MRC
price,5.25
beta,2.44802
volAvg,712167
mktCap,431754752
lastDiv,0.0
range,3.31-14.55
changes,0.44
companyName,MRC Global Inc
currency,USD
cik,0001439095
isin,US55345K1034
cusip,55345K103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Equipment & Services
website,https://www.mrcglobal.com/
description,"MRC Global, Inc. is a holding company, which engages in the distribution of pipes, valves, fittings, and other infrastructure products and services to the energy industry. The company is headquartered in Houston, Texas and currently employs 3,600 full-time employees. The firm's segments include the U.S., Canada and International. Its U.S. segment includes the United States Eastern Region and Gulf Coast, and the United States Western Region. The company provides services, such as product testing, manufacturer assessments, daily deliveries, volume purchasing, inventory and zone store management and warehousing, technical support, training, just-in-time delivery, truck stocking, order consolidation, product tagging and system interfaces customized to customer and supplier specifications for tracking and replenishing inventory, engineering of control packages, and valve inspection and repair. The firm's principal product types include valves, automation, measurement and instrumentation; carbon steel fittings and flanges; stainless steel and alloy fittings, flanges and pipe; gas products; line pipe, and other."
ceo,Mr. Andrew Lane
sector,Energy
country,US
fullTimeEmployees,3200
phone,18772947574
address,1301 McKinney St Ste 2300
city,Houston
state,TEXAS
zip,77010
dcfDiff,-15.11
dcf,5.13141
image,https://financialmodelingprep.com/image-stock/MRC.jpg
ipoDate,2012-04-12
defaultImage,True
