,0
symbol,ALKS
price,17.32
beta,1.19595
volAvg,1221101
mktCap,2756477950
lastDiv,0.0
range,11.98-21.88
changes,-0.29
companyName,Alkermes Plc
currency,USD
cik,0001520262
isin,IE00B56GVS15
cusip,G01767105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.alkermes.com
description,"Alkermes Plc is a biopharmaceutical company, which engages in the development, research, and commercialization of medicines that are designed to address unmet medical needs of patients in major therapeutic areas. The company is headquartered in Dublin, Dublin and currently employs 2,300 full-time employees. The firm is engaged in the researching, developing and commercializing pharmaceutical products that are designed to address medical needs of patients in therapeutic areas. The firm has a portfolio of marketed drug products and a clinical pipeline of products that address central nervous system (CNS) disorders, such as schizophrenia, depression, addiction and multiple sclerosis (MS). The firm's products include ARISTADA, VIVITROL, INVEGA SUSTENNA, XEPLION, INVEGA TRINZA, TREVICTA, RISPERDAL CONSTA, AMPYRA, FAMPYRA, BYDUREON, Aripiprazole lauroxil, ALKS 5461, ALKS 3831, ALKS 8700, ALKS 6428, ALKS 4230 and ALKS 7119. The firm's product platforms include injectable extended-release microsphere technology, LinkeRx technology, NanoCrystal technology and oral controlled release (OCR) technology. ARISTADA is an extended-release intramuscular injectable suspension for the treatment of schizophrenia."
ceo,Mr. Richard Pops
sector,Healthcare
country,IE
fullTimeEmployees,2235
phone,35317728000
address,"Connaught HSE, 1 Burlington Road"
city,DUBLIN
state,DUBLIN
zip,4
dcfDiff,-37.55
dcf,17.5575
image,https://financialmodelingprep.com/image-stock/ALKS.png
ipoDate,1991-07-16
defaultImage,False
