,0
symbol,WEX
price,166.87
beta,1.94607
volAvg,444270
mktCap,7363973100
lastDiv,0.0
range,71.12-236.52
changes,7.36
companyName,WEX Inc
currency,USD
cik,0001309108
isin,US96208T1043
cusip,96208T104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Software Infrastructure
website,https://www.wexinc.com/
description,"WEX, Inc. engages in the provision of payment processing and information management solutions. The company is headquartered in South Portland, Maine and currently employs 3,700 full-time employees. The firm operates through three segments: Fleet Solutions, Travel and Corporate Solutions, and Health and Employee Benefit Solutions. The Fleet Solutions segment provides customers with payment and transaction processing services designed for the needs of commercial and government fleets. The Travel and Corporate Solutions segment focuses on the complex payment environment of business-to-business payments, providing customers with payment processing solutions for their corporate payment and transaction monitoring needs. The Health and Employee Benefit Solutions segment provides healthcare payment products and software as a service consumer directed platforms, as well as payroll related benefits to customers in Brazil. The United States operations include the Company and its subsidiaries WEX Bank, WEX FleetOne, Electronic Funds Source LLC and WEX Health."
ceo,Ms. Melissa Smith
sector,Technology
country,US
fullTimeEmployees,5000
phone,12077738171
address,97 Darling Ave
city,South Portland
state,MAINE
zip,04101
dcfDiff,-172.33
dcf,162.358
image,https://financialmodelingprep.com/image-stock/WEX.jpg
ipoDate,2005-02-16
defaultImage,True
