,0
symbol,DNLI
price,68.44
beta,2.153454
volAvg,619055
mktCap,8164413400
lastDiv,0.0
range,12.39-72.0
changes,-1.5
companyName,Denali Therapeutics Inc
currency,USD
cik,0001714899
isin,US24823R1059
cusip,24823R105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://www.denalitherapeutics.com
description,"Denali Therapeutics, Inc. is a biopharmaceutical company, which engages in the development and commercialization of a portfolio of product candidates for neurodegenerative diseases. The company is headquartered in South San Francisco, California and currently employs 255 full-time employees. The firm is focused on the discovery and development of therapies for patients with neurodegenerative disease, including Alzheimer's disease, Parkinson's disease, amyotrophic lateral sclerosis (ALS) and others. The firm is developing a diversified portfolio of therapeutics, based on scientific insights into the genetic causes and biological processes underlying neurodegenerative disease. The firm has selected approximately four specific pathways that are implicated as triggers or effectors of neurodegeneration, including degenogenes (genes that cause neurodegenerative disease when mutated), defective intracellular trafficking, glial dysfunction and axon degeneration. The Company’s development programs include Lysosomal Function Pathway, Glial Biology Pathway, and Cellular Homeostasis Pathway. Its product pipeline includes drug candidates such as DNL201, DNL 151, ATV:aSyn, ETV:IDS, DNL747, and ATV:TREM2."
ceo,Mr. Ryan Watts
sector,Healthcare
country,US
fullTimeEmployees,268
phone,16508668548
address,161 Oyster Point Blvd
city,South San Francisco
state,CALIFORNIA
zip,94080
dcfDiff,-24.18
dcf,40.491
image,https://financialmodelingprep.com/image-stock/DNLI.png
ipoDate,2017-12-08
defaultImage,False
