,0
symbol,TRQ
price,8.7759
beta,1.8176
volAvg,386233
mktCap,1769721600
lastDiv,0.0
range,3.0-12.0
changes,0.6159
companyName,Turquoise Hill Resources Ltd
currency,USD
cik,0001158041
isin,CA9004351081
cusip,900435108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Copper
website,https://www.turquoisehill.com/
description,"Turquoise Hill Resources Ltd. engages in the exploration and development of mineral properties. The company is headquartered in Vancouver, British Columbia and currently employs 2,615 full-time employees. The firm focuses on the operation and further development of the Oyu Tolgoi copper-gold mine in Southern Mongolia, which is the Company's principal material mineral resource property. The firm's Oyu Tolgoi mine is held through approximately 65% interest in Oyu Tolgoi LLC (Oyu Tolgoi) and the remaining approximately 35% interest is held by Erdenes Oyu Tolgoi LLC (Erdenes). The firm's Oyu Tolgoi mine is located approximately 550 kilometers south of Ulaanbaatar, Mongolia's capital city, and 80 kilometers north of the Mongolia-China border. The firm's Mineralization on the property consists of porphyry-style copper, gold, silver and molybdenum contained in a linear structural trend (the Oyu Tolgoi Trend) of deposits throughout this trend. They include, from south to north, the Heruga Deposit, the Oyut deposit and the Hugo Dummett deposits (Hugo South, Hugo North and Hugo North Extension)."
ceo,Mr. Ulf Quellmann
sector,Basic Materials
country,CA
fullTimeEmployees,2854
phone,15148481567
address,"1 Place Ville-Marie, Suite 3680"
city,MONTREAL
state,QUEBEC
zip,H3B 3P2
dcfDiff,-3.23
dcf,0.0
image,https://financialmodelingprep.com/image-stock/TRQ.jpg
ipoDate,1996-06-26
defaultImage,True
