,0
symbol,FLMN
price,2.19
beta,0.0
volAvg,165824
mktCap,188559008
lastDiv,0.325
range,1.6-7.25
changes,0.08
companyName,Falcon Minerals Corp
currency,USD
cik,0001703785
isin,US30607B1098
cusip,30607B109
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Oil & Gas E&P
website,
description,"Falcon Minerals Corp. engages in the provision of oil and gas minerals. The company is headquartered in Philadelphia, Pennsylvania and currently employs 8 full-time employees. The firm owns mineral rights positions in the core-of-the-core of the Eagle Ford Shale. The firm owns mineral, royalty, and over-riding royalty interests covering over 251,000 gross unit acres in the Eagle Ford and Austin Chalk in Karnes County, DeWitt County, and Gonzales County Texas. The firm has over 3,000 drilling locations."
ceo,Mr. Daniel C. Herz
sector,Energy
country,US
fullTimeEmployees,12
phone,12158324161
address,"1845 Walnut Street, 10Th Floor"
city,Philadelphia
state,PENNSYLVANIA
zip,10022
dcfDiff,
dcf,2.53541
image,https://financialmodelingprep.com/image-stock/FLMN.jpg
ipoDate,2017-07-21
defaultImage,True
