,0
symbol,IIN
price,16.42
beta,1.04989
volAvg,30809
mktCap,146850144
lastDiv,0.0
range,9.84-19.7
changes,0.34
companyName,IntriCon Corp
currency,USD
cik,0000088790
isin,US46121H1095
cusip,46121H109
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Medical Instruments & Supplies
website,https://www.intricon.com/
description,"Intricon Corp. engages in the design, development, engineering, manufacture, and distribution of miniature and micro-miniature body-worn devices. The company is headquartered in Arden Hills, Minnesota and currently employs 810 full-time employees. The firm operates through body-worn device segment. The firm serves the body-worn device market by designing, developing, engineering and manufacturing micro-miniature products, microelectronics, micro-mechanical assemblies, complete assemblies and software solutions, primarily for the value hearing health market, the medical bio-telemetry market and the professional audio communication market. The firm has facilities in Minnesota, California, Singapore, Indonesia, the United Kingdom and Germany, and operates through its subsidiaries. The firm's product offering includes a hearing aid discount program for health plans. This program is available around the nation to health insurers, including employer-sponsored, individual and Medicare plans. The firm also has various international value hearing aid (VHA) initiatives."
ceo,Mr. Mark Gorder
sector,Healthcare
country,US
fullTimeEmployees,780
phone,16516369770
address,1260 Red Fox Road
city,Arden Hills
state,MINNESOTA
zip,55112
dcfDiff,-8.99
dcf,14.3473
image,https://financialmodelingprep.com/image-stock/IIN.png
ipoDate,1980-03-17
defaultImage,False
