,0
symbol,KIDS
price,46.92
beta,0.206707
volAvg,162810
mktCap,917501820
lastDiv,0.0
range,32.21-55.98
changes,0.96
companyName,OrthoPediatrics Corp
currency,USD
cik,0001425450
isin,US68752L1008
cusip,68752L100
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Medical Devices
website,http://www.orthopediatrics.com/
description,"OrthoPediatrics Corp. is a medical device company, which engages in the design, development, and marketing of anatomically appropriate implants and devices for children with orthopedic conditions. The company is headquartered in Warsaw Indiana, Indiana and currently employs 80 full-time employees. The firm designs, develops and commercializes orthopedic implants and instruments to meet the specialized needs of pediatric surgeons and their patients. The company operates through the OrthoPediatrics segment, which designs, develops and markets implants and devices for children with orthopedic problems. Its products include PediNail Intramedullary Nail System, PediLoc Plating Systems, ACL Reconstruction System, Locking Cannulated Blade (LCB) plate system, Locking Proximal Femur (LPF) plate system, PediFlex Flexible Nailing System, PediFrag, PediLoc Extension Osteotomy Plate (PLEO), PediLoc Femur Locking Plate System, PediLoc Tibia Locking Plate System, PediPlates system and Spica Table."
ceo,Mr. Mark Throdahl
sector,Healthcare
country,US
fullTimeEmployees,94
phone,15742686379
address,2850 Frontier Dr
city,Warsaw Indiana
state,INDIANA
zip,46582
dcfDiff,-35.27
dcf,51.9697
image,https://financialmodelingprep.com/image-stock/KIDS.jpg
ipoDate,2017-10-12
defaultImage,True
