,0
symbol,MNTX
price,4.415
beta,1.22721
volAvg,17616
mktCap,87379912
lastDiv,0.0
range,2.76-6.09
changes,0.065
companyName,Manitex International Inc
currency,USD
cik,0001302028
isin,US5634201082
cusip,563420108
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Farm & Heavy Construction Machinery
website,https://www.manitexinternational.com/
description,"Manitex International, Inc. provides engineered lifting solutions. The company is headquartered in Bridgeview, Illinois and currently employs 619 full-time employees. The firm operates in three business segments: the Lifting Equipment segment, the A.S.V., LLC (ASV) segment and the Equipment Distribution segment. Through its Lifting Equipment segment, the Company designs, manufactures and distributes a diverse group of products that serve various functions and are used in a range of industries. In the ASV segment, the Company manufactures a line of compact rubber tracked and skid steer loaders. In the Equipment Distribution segment, the Company markets products used primarily for infrastructure development and commercial construction applications that include road and bridge construction, general contracting, roofing, scrap handling, and sign construction and maintenance. The Company, through its subsidiary Manitex, Inc., markets a line of boom trucks, truck cranes and sign cranes."
ceo,Mr. Steve Filipov
sector,Industrials
country,US
fullTimeEmployees,598
phone,17084307500
address,9725 Industrial Dr
city,Bridgeview
state,ILLINOIS
zip,60455
dcfDiff,-2.47
dcf,5.83654
image,https://financialmodelingprep.com/image-stock/MNTX.jpg
ipoDate,2005-02-15
defaultImage,True
