,0
symbol,GTIM
price,1.39
beta,1.97057
volAvg,48230
mktCap,17514694
lastDiv,0.0
range,0.45-2.2
changes,-0.01
companyName,Good Times Restaurants Inc
currency,USD
cik,0000825324
isin,US3821408792
cusip,382140879
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Restaurants
website,https://www.goodtimesburgers.com/
description,"Good Times Restaurants, Inc. owns, operates and franchises restaurants in Colorado and Wyoming. The company is headquartered in Lakewood, Colorado and currently employs 323 full-time employees. The firm operates through two segments: Good Times Burgers and Frozen Custard restaurants, and Bad Daddy's Burger Bar restaurants. Good Times is a quick service restaurant concept. The menu of a Good Times restaurant includes hamburgers, cheeseburgers, chicken sandwiches, French fries, onion rings, soft drinks and frozen custard products. Its breakfast menu includes breakfast burritos, orange juice and coffee. Bad Daddy's operates in the burger casual dining sector and is chef driven, full service, full bar concept. Its menu consists of burgers, salads, sandwiches and appetizers. Its bar focuses on local, craft microbrew beers and specialty cocktails. The firm operates through its subsidiaries, Good Times Drive Thru, Inc., BD of Colorado, LLC, Bad Daddy's Franchise Development, LLC and Bad Daddy's International, LLC."
ceo,Mr. Ryan Zink
sector,Consumer Cyclical
country,US
fullTimeEmployees,323
phone,13033841440
address,400 S Union Blvd # 141
city,Lakewood
state,COLORADO
zip,
dcfDiff,-2.26
dcf,1.91009
image,https://financialmodelingprep.com/image-stock/GTIM.png
ipoDate,1992-07-08
defaultImage,False
