,0
symbol,CPST
price,5.26
beta,2.41232
volAvg,173507
mktCap,58245560
lastDiv,0.0
range,1.0-6.8
changes,0.16
companyName,Capstone Turbine Corp
currency,USD
cik,0001009759
isin,US14067D5086
cusip,14067D508
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Specialty Industrial Machinery
website,https://www.capstoneturbine.com/
description,"Capstone Turbine Corp. develops, manufactures, markets and services microturbine technology solutions. The company is headquartered in Van Nuys, California and currently employs 153 full-time employees. The firm's microturbines are used as battery charging generators for hybrid electric vehicle applications. Capstone offers micro turbines for commercial, industrial and utility users with product offerings ranging from 30 kilowatts (kW) to 1 megawatt in electric power output. The firm sells complete microturbine units, subassemblies, components and various accessories. The company also remanufactures micro turbine engines and provides after-market parts and services. Its products include C30, C65, TA100, C200, C600, C800, C1000 and waste heat recovery generator. The company also offers C65 and C200 ICHP systems."
ceo,Mr. Darren Jamison
sector,Industrials
country,US
fullTimeEmployees,153
phone,18187345300
address,16640 Stagg St
city,Van Nuys
state,CALIFORNIA
zip,91406
dcfDiff,
dcf,6.89883
image,https://financialmodelingprep.com/image-stock/CPST.png
ipoDate,2000-06-29
defaultImage,False
