,0
symbol,SRDX
price,37.96
beta,1.06574
volAvg,44287
mktCap,518161568
lastDiv,0.0
range,22.06-49.0
changes,0.51
companyName,Surmodics Inc
currency,USD
cik,0000924717
isin,US8688731004
cusip,868873100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Diagnostics & Research
website,http://www.surmodics.com/
description,"SurModics, Inc. engages in the provision of medical device and in vitro diagnostic technologies to the healthcare industry. The company is headquartered in Eden Prairie, Minnesota and currently employs 369 full-time employees. The firm operates through two segments: Medical Device and In Vitro Diagnostics. The firm's Medical Device segment consists of surface modification coating technologies to improve access, deliverability and predictable deployment of medical devices; international cardiology and peripheral balloon design, development and manufacturing, as well as drug delivery coating technologies to provide site-specific drug delivery from the surface of a medical device. The firm's In Vitro Diagnostics segment manufactures or sells components for in vitro diagnostic immunoassay and molecular tests. The In Vitro Diagnostics segment manufactures and sells surface coatings to the diagnostic, biomedical research and life science markets. In Vitro Diagnostics segment offers protein stabilization reagents, substrates, antigens and surface coatings."
ceo,Mr. Gary Maharaj
sector,Healthcare
country,US
fullTimeEmployees,369
phone,19525007000
address,9924 W 74th St
city,Eden Prairie
state,MINNESOTA
zip,55344
dcfDiff,
dcf,42.9934
image,https://financialmodelingprep.com/image-stock/SRDX.png
ipoDate,1998-03-04
defaultImage,False
