,0
symbol,TGB
price,0.8353
beta,2.68992
volAvg,1494767
mktCap,203508336
lastDiv,0.0
range,0.2-1.34
changes,0.0253
companyName,Taseko Mines Ltd
currency,CAD
cik,0000878518
isin,CA8765111064
cusip,876511106
exchange,NYSE American
exchangeShortName,AMEX
industry,Other Industrial Metals & Mining
website,https://www.tasekomines.com/
description,"Taseko Mines Ltd. operates as a mining company, which engages in the acquisition, development, and operation of mineral deposits. The company is headquartered in Vancouver, British Columbia and currently employs 176 full-time employees. The firm is principally engaged in the production and sale of metals, as well as related activities, including exploration and mine development, within the province of British Columbia, Canada and the State of Arizona, the United States. Its projects represent a range of metals, including gold, copper and niobium. The firm's operating asset is the Gibraltar Mine, which is a copper-molybdenum mine located in south-central British Columbia. The firm also owns the New Prosperity gold-copper, Aley niobium, Florence copper and Harmony gold projects. The Harmony gold project is located on Graham Island off British Columbia's west coast. The Aley niobium project is located in northern British Columbia. The Florence copper project is located midway between Phoenix and Tucson near the community of Florence. The company also owns the Yellowhead Project, which is located in the Thompson-Nicola area of British Columbia."
ceo,Mr. Russell Hallbauer
sector,Basic Materials
country,CA
fullTimeEmployees,191
phone,17783734533
address,1040 Georgia St W Suite 1500
city,Vancouver
state,BRITISH COLUMBIA
zip,V6E 4H1
dcfDiff,4.39
dcf,1.36597
image,https://financialmodelingprep.com/image-stock/TGB.png
ipoDate,1981-05-22
defaultImage,False
