,0
symbol,PVG
price,12.145
beta,1.33829
volAvg,1543449
mktCap,2285203200
lastDiv,0.0
range,4.05-14.55
changes,0.055
companyName,Pretium Resources Inc
currency,USD
cik,0001508844
isin,CA74139C1023
cusip,74139C102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Gold
website,https://pretivm.com/
description,"Pretium Resources, Inc. engages in the acquisition, exploration, development and operation of gold and precious metals resource properties. The company is headquartered in Vancouver, British Columbia. The firm is engaged in the acquisition, exploration and development of precious metal resource properties in the Americas. The firm's projects include Brucejack Project and the Snowfield Project, both of which are located in northwestern British Columbia. The firm's focus is on advancing the Brucejack Project to production as a high-grade gold underground mine. The Brucejack Project is the Company's material mineral project, which is located approximately 950 kilometers northwest of Vancouver, British Columbia, and over 65 kilometers north-northwest of Stewart, British Columbia. The Brucejack Project consists of approximately four mining leases and over six mineral claims totaling approximately 3,050 hectares in area. The Snowfield Project borders the Brucejack Project to the north and consists of over one mineral claim with an area of approximately 1,267.43 hectares."
ceo,Mr. Joseph Ovsenek
sector,Basic Materials
country,CA
fullTimeEmployees,
phone,16045581784
address,"1055 Dunsmuir Street Suite 2300, Stn Bentall Centre, PO Box 49334"
city,Vancouver
state,BRITISH COLUMBIA
zip,V7X 1L4
dcfDiff,-7.47
dcf,13.1093
image,https://financialmodelingprep.com/image-stock/PVG.jpg
ipoDate,2010-12-16
defaultImage,True
