,0
symbol,JFIN
price,2.8015
beta,0.0
volAvg,470492
mktCap,151351040
lastDiv,0.0
range,1.6-30.0
changes,-0.0285
companyName,Jiayin Group Inc
currency,CNY
cik,0001743102
isin,US47737C1045
cusip,47737C104
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Internet Content & Information
website,http://www.jiayinfintech.cn/
description,"Jiayin Group, Inc. engages in online individual finance marketplace in China connecting individual investors and individual borrowers. The company is headquartered in Shanghai, Shanghai and currently employs 831 full-time employees. The firm's loan facilitation services mainly matches investors and borrowers through the Company's marketplace. The post-origination service consist of services provided after loan origination. The firm also provides automated investment programs and loan transfers over the Company's secondary loan market services."
ceo,Mr. Dinggui Yan
sector,Communication Services
country,CN
fullTimeEmployees,970
phone,862160828732
address,428 South Yanggao Rd
city,Shanghai
state,SHANGHAI
zip,200122
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/JFIN.jpg
ipoDate,2019-05-10
defaultImage,True
