,0
symbol,SCSC
price,25.37
beta,1.47347
volAvg,108978
mktCap,643499900
lastDiv,0.0
range,13.78-39.01
changes,1.11
companyName,Scansource Inc
currency,USD
cik,0000918965
isin,US8060371072
cusip,806037107
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Electronics & Computer Distribution
website,https://www.scansource.com/
description,"ScanSource, Inc. engages in the development and provision of technology products and services. The company is headquartered in Greenville, South Carolina and currently employs 2,700 full-time employees. The firm and its subsidiaries provide solutions for technology manufacturers and sell to resellers in technology markets, such as point-of-sale (POS) and Barcode, Networking and Security, Communications and Emerging Technologies. The company operates through two segments: Worldwide Barcode & Security and Worldwide Communications & Services. The Barcode & Security distribution segment focuses on automatic identification and data capture (AIDC), POS, electronic physical security and three dimensional (3D) printing technologies. The Communications & Services distribution segment focuses on communications technologies and services. As of June 30, 2016, the Company marketed over 100,000 products from approximately 400 hardware and software vendors to approximately 35,000 reseller customers from distribution centers in Mississippi, Virginia, Florida, Mexico, Colombia, Brazil, Belgium, France, Germany and the United Kingdom."
ceo,Mr. Michael Baur
sector,Technology
country,US
fullTimeEmployees,2700
phone,18642882432
address,6 Logue Ct
city,Greenville
state,SOUTH CAROLINA
zip,29615
dcfDiff,
dcf,21.8918
image,https://financialmodelingprep.com/image-stock/SCSC.jpg
ipoDate,1994-03-18
defaultImage,True
