,0
symbol,HOG
price,34.35
beta,1.72167
volAvg,3017144
mktCap,5265133600
lastDiv,0.7949999999999999
range,14.31-38.63
changes,0.78
companyName,Harley-Davidson Inc
currency,USD
cik,0000793952
isin,US4128221086
cusip,412822108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Recreational Vehicles
website,https://www.harley-davidson.com/
description,"Harley-Davidson, Inc. is engaged in the manufacture and sale of custom, cruiser and touring motorcycles. The company is headquartered in Milwaukee, Wisconsin and currently employs 5,300 full-time employees. The firm operates in two segments: the Motorcycles & Related Products (Motorcycles) and the Financial Services. The Motorcycles segment consists of HDMC, which designs, manufactures and sells at wholesale on-road Harley-Davidson motorcycles, as well as motorcycle parts, accessories, general merchandise and related services. The firm manufactures and sells at wholesale cruiser and touring motorcycles. The Financial Services segment consists of HDFS, which provides wholesale and retail financing and insurance-related programs to the Harley-Davidson dealers and their retail customers. HDFS is engaged in the business of financing and servicing wholesale inventory receivables and retail consumer loans for the purchase of Harley-Davidson motorcycles."
ceo,Mr. Jochen Zeitz
sector,Consumer Cyclical
country,US
fullTimeEmployees,5000
phone,14143438553
address,3700 W JUNEAU AVE
city,Milwaukee
state,WISCONSIN
zip,53208
dcfDiff,32.02
dcf,34.4642
image,https://financialmodelingprep.com/image-stock/HOG.png
ipoDate,1987-07-01
defaultImage,False
