,0
symbol,MFAC
price,10.355
beta,0.0
volAvg,35769
mktCap,76908960
lastDiv,0.0
range,10.05-12.99
changes,-0.005
companyName,Megalith Financial Acquisition Corp.
currency,USD
cik,0001725872
isin,
cusip,
exchange,NYSE
exchangeShortName,NYSE
industry,Shell Companies
website,http://www.megalithfinancial.com
description,
ceo,Mr. A. J. Dunklau
sector,Financial Services
country,United States
fullTimeEmployees,1
phone,212 235 0430
address,535 5th Avenue
city,New York
state,NY
zip,10017
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/MFAC.jpg
ipoDate,
defaultImage,True
