,0
symbol,OFS
price,5.3
beta,1.37535
volAvg,67881
mktCap,71053920
lastDiv,1.02
range,3.39-12.09
changes,0.23
companyName,OFS Capital Corp
currency,USD
cik,0001487918
isin,US67103B1008
cusip,67103B100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Asset Management
website,http://www.ofscapital.com/
description,"OFS Capital Corporation (OFS Capital) is an externally managed, closed-end, non-diversified management investment company. The Company's investment objective is to provide its shareholders with both current income and capital appreciation primarily through debt investments and equity investments. It focuses primarily on middle-market companies in the United States, including senior secured loans, including first-lien, second-lien and unitranche loans, as well as subordinated loans, and warrants and other minority equity securities. The Company may make investments directly or through OFS SBIC I, LP (SBIC I LP), its investment company subsidiary. It focuses on investments in loans, in which OFS Advisor's investment professionals have expertise, including investments in first-lien, unitranche, second-lien, and mezzanine loans and, to a lesser extent, on warrants and other equity securities. The Company's investment activities are managed by OFS Capital Management, LLC (OFS Advisor)."
ceo,Mr. Bilal Rashid
sector,Financial Services
country,US
fullTimeEmployees,44
phone,18477342000
address,10 S Wacker Dr Ste 2500
city,Chicago
state,ILLINOIS
zip,60606
dcfDiff,-33.03
dcf,7.18971
image,https://financialmodelingprep.com/image-stock/OFS.jpg
ipoDate,2012-11-08
defaultImage,True
