,0
symbol,COST
price,375.71
beta,0.67742
volAvg,2210549
mktCap,165773771000
lastDiv,2.7499999999999996
range,271.28-389.5
changes,2.79
companyName,Costco Wholesale Corp
currency,USD
cik,0000909832
isin,US22160K1051
cusip,22160K105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Discount Stores
website,https://www.costco.com/
description,"Costco Wholesale Corp. engages in the operation of membership warehouses. The company is headquartered in Issaquah, Washington and currently employs 149,000 full-time employees. As of August 28, 2016, the Company operated 715 warehouses across the world. The firm's average warehouse space is approximately 144,000 square feet. The firm's warehouses on average operate on a seven-day, 70-hour week. The firm offers merchandise in various categories, which include foods (including dry foods, packaged foods and groceries); sundries (including snack foods, candy, alcoholic and nonalcoholic beverages, and cleaning supplies); hardlines (including appliances, electronics, health and beauty aids, hardware, and garden and patio); fresh foods (including meat, produce, deli and bakery); softlines (including apparel and small appliances), and other (including gas stations and pharmacy)."
ceo,Mr. W. Craig Jelinek
sector,Consumer Defensive
country,US
fullTimeEmployees,149000
phone,14253138100
address,999 Lake Dr
city,Issaquah
state,WASHINGTON
zip,98027
dcfDiff,-32.86
dcf,396.749
image,https://financialmodelingprep.com/image-stock/COST.jpg
ipoDate,1985-12-05
defaultImage,True
