,0
symbol,HIW
price,35.4
beta,0.9164
volAvg,1026780
mktCap,3678343420
lastDiv,1.92
range,25.1-52.76
changes,1.21
companyName,Highwoods Properties Inc
currency,USD
cik,0000921082
isin,US4312841087
cusip,431284108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Office
website,http://www.highwoods.com
description,"Highwoods Properties, Inc. operates as a real estate investment trust, which engages in the operation, acquisition and development of office properties. The company is headquartered in Raleigh, North Carolina and currently employs 442 full-time employees. The firm's primary business is the operation, acquisition and development of office properties. The firm's segments include Office and Other. The firm owns, develops, acquires, leases and manages properties primarily in the best business districts (BBDs) of Atlanta, Greensboro, Memphis, Nashville, Orlando, Pittsburgh, Raleigh, Richmond and Tampa. The firm conducts its activities through Highwoods Realty Limited Partnership (the Operating Partnership). The firm offers a range of real estate services to its customers. The firm offers services, including asset management, construction management, design and space planning, and renovation and re-positioning. The firm provides its customers with services, such as build-to-suit construction and space modification, including tenant improvements and expansions."
ceo,Mr. Theodore Klinck
sector,Real Estate
country,US
fullTimeEmployees,431
phone,19198724924
address,3100 Smoketree Ct Ste 600
city,Raleigh
state,NORTH CAROLINA
zip,27604
dcfDiff,69.76
dcf,32.7693
image,https://financialmodelingprep.com/image-stock/HIW.png
ipoDate,1994-06-08
defaultImage,False
