,0
symbol,BTO
price,25.4
beta,1.79944
volAvg,72792
mktCap,475495616
lastDiv,2.2
range,11.29-37.0
changes,-0.67
companyName,John Hancock Financial Opportunities Fund
currency,USD
cik,
isin,US4097352060
cusip,409735206
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,http://www.jhfunds.com
description,"John Hancock Financial Opportunities Fund (the Fund) is a closed-end, diversified management investment company. The Fund's investment objective is to provide a high level of total return consisting of long-term capital appreciation and current income. The Fund utilizes a credit facility agreement to increase its assets available for investments. The Fund invests at least 80% of its net assets plus borrowings for investment purposes in equity securities of the United States and foreign financial services companies of any size. These companies may include banks, thrifts, finance companies, brokerage and advisory firms, real estate-related firms, insurance companies and financial holding companies. The Fund invests in common stocks, preferred securities, corporate bonds, warrants and short-term investments. The Fund may invest in derivatives in order to meet its investment objective. John Hancock Advisers, LLC is the investment advisor for the Fund."
ceo,Mr. Keith Hartstein
sector,Financial Services
country,US
fullTimeEmployees,
phone,16176633000
address,200 Berkeley St
city,
state,COLOMBIA
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BTO.jpg
ipoDate,1994-08-18
defaultImage,True
