,0
symbol,NML
price,2.85
beta,2.18857
volAvg,274472
mktCap,161477856
lastDiv,0.363
range,1.08-7.25
changes,0.0734
companyName,Neuberger Berman Mlp and Energy Income Fund Inc
currency,USD
cik,
isin,
cusip,
exchange,NYSE American
exchangeShortName,AMEX
industry,Asset Management
website,https://www.nb.com
description,"Neuberger Berman MLP and Energy Income Fund Inc., formerly Neuberger Berman MLP Income Fund Inc. (the Fund), is a non-diversified, closed-end management investment company. The Fund seeks to provide total return with an emphasis on cash distributions. The Fund has assembled a portfolio that focuses on Master Limited Partnerships (MLPs) and selects companies that have economic characteristics substantially similar to MLPs. The portfolio emphasizes midstream natural resources companies. It focuses on MLPs, many of which operate in the natural resources industry, such as companies involved in exploration and production, refining and marketing, coal and metals mining, oilfield service, drilling, transportation and storage, shipping, electricity generation, distribution, development, gathering, processing and renewable resources. It invests in leisure facilities, coal and consumable fuels, and utilities. Neuberger Berman Management LLC serves as the Fund's investment manager."
ceo,Mr. Joseph Amato
sector,Financial Services
country,US
fullTimeEmployees,
phone,12124768800
address,1290 Avenue of the Americas
city,New York City
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/NML.png
ipoDate,2013-03-26
defaultImage,False
