,0
symbol,MLSS
price,1.4691
beta,1.68926
volAvg,227213
mktCap,93442256
lastDiv,0.0
range,0.85-3.05
changes,-0.0209
companyName,Milestone Scientific Inc
currency,USD
cik,0000855683
isin,US59935P2092
cusip,59935P209
exchange,NYSE American
exchangeShortName,AMEX
industry,Medical Instruments & Supplies
website,https://www.milestonescientific.com/
description,"Milestone Scientific, Inc. is a biomedical technology research and development company. The company is headquartered in Livingston, New Jersey and currently employs 16 full-time employees. The firm uses its CompuFlo technology for the delivery of medicaments. The CompuFlo pressure or force Computer-Controlled Local Anesthetic Delivery (C-CLAD) technology is a medical technology for the delivery of drugs, anesthetics and other medicaments into various tissue types. Milestone's product portfolio includes Single Tooth Anesthesia Instrument (STA Instrument), CompuDent, CompuMed and The Wand. The firm's STA Instrument is a computer-controlled local anesthesia delivery instrument that utilizes the pressure feedback elements of Milestone's CompuFlo technology. CompuDent (also known as the Wand Plus internationally) is Milestone's C-CLAD instrument. CompuMed is a computer-controlled injection instrument offered by the Company. The Wand handpiece is used in conjunction with the STA, CompuDent and CompuMed instruments."
ceo,Mr. Leonard Osser
sector,Healthcare
country,US
fullTimeEmployees,16
phone,19735352717
address,220 S Orange Ave
city,Livingston
state,NEW JERSEY
zip,07039
dcfDiff,
dcf,1.78315
image,https://financialmodelingprep.com/image-stock/MLSS.png
ipoDate,1995-11-03
defaultImage,False
