,0
symbol,INMB
price,8.7663
beta,0.0
volAvg,196956
mktCap,117888328
lastDiv,0.0
range,2.2-24.42
changes,0.1963
companyName,INmune Bio Inc
currency,USD
cik,0001711754
isin,US45782T1051
cusip,45782T105
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.inmunebio.com/
description,"INmune Bio, Inc. focuses on controlling components of the immune system to activate an immune response against cancer and Alzheimer's disease. The company is headquartered in La Jolla, California and currently employs 3 full-time employees. The firm is focused on developing strategies for oncology that focus on re-engineering and harnessing the innate immune system to treat the patient’s cancer. The Company’s product candidates (INMB) target cells of the innate immune system that include natural killer cells (NK cells) and myeloid derived suppressor cells, (MDSC cells). The NK cell of the innate immune system has two primary functions, such as to kill virally infected cells and to kill cancer cells. Its INB03 is a protein biologic that has beneficial effects in patients with cancer. Its initial focus is on its ability to inhibit proliferation and function of myeloid-derived suppressor cells (MDSC)."
ceo,Dr. Raymond Joseph Tesi
sector,Healthcare
country,US
fullTimeEmployees,4
phone,18589643720
address,1200 Prospect St Ste 525
city,La Jolla
state,CALIFORNIA
zip,92037
dcfDiff,
dcf,8.66099
image,https://financialmodelingprep.com/image-stock/INMB.png
ipoDate,2019-02-04
defaultImage,False
