,0
symbol,MHO
price,43.85
beta,2.23428
volAvg,270364
mktCap,1260494460
lastDiv,0.0
range,9.62-49.44
changes,0.92
companyName,M/I Homes Inc
currency,USD
cik,0000799292
isin,US55305B1017
cusip,55305B101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Residential Construction
website,https://www.mihomes.com/
description,"M/I Homes, Inc. engages in the construction and development of residential properties. The company is headquartered in Columbus, Ohio and currently employs 1,359 full-time employees. The firm consists of two operations: homebuilding and financial services. The company operates through Midwest homebuilding, Southern homebuilding, Mid-Atlantic homebuilding and financial services operations segments. The firm and its subsidiaries are engaged primarily in the construction and sale of single-family residential homes in 15 markets: Columbus and Cincinnati, Ohio; Indianapolis, Indiana; Chicago, Illinois; Minneapolis/St. Paul, Minnesota; Tampa, Orlando and Sarasota, Florida; Austin, Dallas/Fort Worth, Houston and San Antonio, Texas; Charlotte and Raleigh, North Carolina; and the Virginia and Maryland suburbs of Washington, D.C. The firm's financial services operations support its homebuilding operations by providing mortgage loans and title services to the customers of its homebuilding operations. The company markets and sells homes primarily under the M/I Homes brand (M/I Homes and Showcase Collection (by M/I))."
ceo,Mr. Robert Schottenstein
sector,Consumer Cyclical
country,US
fullTimeEmployees,1401
phone,16144188000
address,3 Easton Oval Ste 500
city,Columbus
state,OHIO
zip,43219
dcfDiff,-248.36
dcf,44.4436
image,https://financialmodelingprep.com/image-stock/MHO.png
ipoDate,1993-11-03
defaultImage,False
