,0
symbol,BF.B
price,10.315
beta,0.6965
volAvg,22275
mktCap,94313240
lastDiv,0.6969
range,44.68-83.4
changes,-0.025
companyName,Brown-Forman Corp
currency,USD
cik,
isin,US1156372096
cusip,115637209
exchange,YHD
exchangeShortName,NYSE
industry,"Food, Beverage & Tobacco"
website,https://www.brown-forman.com/
description,"Brown-Forman Corp. engages in the production and distribution of alcoholic beverages. The company is headquartered in Louisville, Kentucky and currently employs 4,700 full-time employees. The firm manufactures, bottles, imports, exports, markets and sells a range of alcoholic beverages. The firm has a portfolio of approximately 40 spirit, wine and ready-to-drink cocktail (RTD) brands. Its principal brands include Jack Daniel's Tennessee Whiskey, Jack Daniel's RTDs, Jack Daniel's Tennessee Honey, Gentleman Jack Rare Tennessee Whiskey, Jack Daniel's Tennessee Fire, Jack Daniel's Single Barrel Collection, Jack Daniel's Sinatra Select, Jack Daniel's Winter Jack, Jack Daniel's No. 27 Gold Tennessee Whiskey, Finlandia Vodkas, Finlandia RTDs, Korbel California Brandy, Woodford Reserve Kentucky Bourbons, el Jimador Tequilas, el Jimador New Mix RTDs, Herradura Tequilas, Canadian Mist Canadian Whisky, Sonoma-Cutrer California Wines, Early Times Kentucky Whisky and Bourbon, Chambord Liqueur, Old Forester Kentucky Bourbon, Antiguo Tequila, Pepe Lopez Tequila, Santa Dose Cachaca and Collingwood Canadian Whisky."
ceo,Mr. Lawson Whiting
sector,Industrials
country,US
fullTimeEmployees,4800
phone,15025851100
address,850 DIXIE HWY
city,Louisville
state,KENTUCKY
zip,
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/BF.B.jpg
ipoDate,1991-05-09
defaultImage,True
