,0
symbol,MUE
price,12.8368
beta,0.20496
volAvg,43523
mktCap,289095008
lastDiv,0.5625
range,9.52-13.32
changes,0.0073
companyName,BlackRock MuniHoldings Quality Fund II Inc
currency,USD
cik,
isin,US09254C1071
cusip,09254C107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.blackrock.com/investing/products/240260/blackrock-muniholdings-insured-fund-ii-inc-usd-f
description,"BlackRock MuniHoldings Quality Fund II, Inc. (the Fund) is a non-diversified, closed-end management investment company. The Fund's investment objective is to provide shareholders with current income exempt from federal income taxes. The Fund seeks to achieve its investment objective by investing primarily in long-term, investment grade municipal obligations exempt from federal income taxes (except that the interest may be subject to the federal alternative minimum tax). Under normal market conditions, the Fund invests at least 80% of its assets in municipal obligations with remaining maturities of one year or more at the time of investment. The Fund may invest directly in such securities or synthetically through the use of derivatives. The Fund's portfolio includes its investments in various sectors, including transportation, utilities, health, education, housing and tobacco. The Fund's investment advisor is BlackRock Advisors, LLC."
ceo,Mr. John Perlowski
sector,Financial Services
country,US
fullTimeEmployees,
phone,18008820052
address,100 Bellevue Pkwy
city,Wilmington
state,DELAWARE
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/MUE.png
ipoDate,1999-03-08
defaultImage,False
