,0
symbol,TNK
price,10.5
beta,0.11464
volAvg,602370
mktCap,353849984
lastDiv,0.0
range,8.9-26.92
changes,0.14
companyName,Teekay Tankers Ltd
currency,USD
cik,0001419945
isin,MHY8565N3002
cusip,Y8565N300
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Midstream
website,
description,"Teekay Tankers Ltd. engages in the provision of crude oil and refined petroleum products through the operation of its oil and product tankers. The company is headquartered in Vancouver, British Columbia and currently employs 0 full-time employees. The firm's business is to own crude oil and product tankers. The firm has two segments: conventional tanker and ship-to-ship transfer. Its conventional tanker segment consists of the operation of all of its tankers, including those employed on full service lightering contracts. Its ship-to-ship transfer segment consists of its lightering support services, including those provided to the Company's conventional tanker segment as part of full service lightering operations and other related services. Its operations are managed by Teekay Tankers Management Services Ltd., which provides the Company with commercial, technical, administrative and strategic services. Its fleet consists of approximately 60 conventional vessels (including over 10 in-chartered vessels and an approximately 50%-owned very large crude carrier (VLCC)) and approximately six ship-to-ship (STS) support vessels."
ceo,Mr. Kevin Mackay
sector,Energy
country,CA
fullTimeEmployees,0
phone,
address,"550 Burrard St Suite 2000, Bentall 5"
city,VANCOUVER
state,BRITISH COLUMBIA
zip,V6C 2K2
dcfDiff,118.31
dcf,10.4426
image,https://financialmodelingprep.com/image-stock/TNK.jpg
ipoDate,2007-12-13
defaultImage,True
