,0
symbol,UAMY
price,0.36
beta,1.12327
volAvg,2266567
mktCap,27266510
lastDiv,0.0
range,0.22-0.73
changes,0.01
companyName,United States Antimony Corp
currency,USD
cik,0000101538
isin,US9115491030
cusip,911549103
exchange,NYSE American
exchangeShortName,AMEX
industry,Other Industrial Metals & Mining
website,http://www.usantimony.com/
description,"United States Antimony Corp. engages in the exploration, production and sale of precious metals. The company is headquartered in Thompson Falls, Montana and currently employs 103 full-time employees. The firm is a mining, transportation, milling, smelting and marketing company. The company has three segments: United States antimony operations, Mexican antimony operations and United States zeolite operations. Its operations include a smelter and a metal refinery in Montana, and a smelter and over three mills in Mexico. The company operates through Antimony Division and Zeolite Division. Its antimony smelter and metals plant is located in the Burns Mining District of Sanders County, Montana. The company also sells antimony metal for use in bearings, storage batteries and ordnance. The property includes over two five-acre mill sites. Bear River Zeolite Company has zeolite on the United States Bureau of Land Management land. The property has over two dryer circuits, one for lines one and two, and one for the Raymond mill. The Raymond mill has a rated capacity of over 10 tons per hour."
ceo,Mr. John C. Lawrence
sector,Basic Materials
country,US
fullTimeEmployees,103
phone,14068273523
address,P O Box 643
city,Thompson Falls
state,MONTANA
zip,59873
dcfDiff,-0.71
dcf,-0.07
image,https://financialmodelingprep.com/image-stock/UAMY.png
ipoDate,1997-02-10
defaultImage,False
