,0
symbol,IMO
price,16.53
beta,2.03185
volAvg,540944
mktCap,12146459600
lastDiv,0.662
range,7.04-27.43
changes,0.32
companyName,Imperial Oil Ltd
currency,CAD
cik,0000049938
isin,CA4530384086
cusip,453038408
exchange,NYSE American
exchangeShortName,AMEX
industry,Oil & Gas Integrated
website,http://www.imperialoil.ca/
description,"Imperial Oil Ltd. engages in the provision of integrated oil business. The company is headquartered in Calgary, Alberta and currently employs 5,700 full-time employees. The firm is engaged in all the phases of the petroleum industry in Canada, including exploration for, and production and sale of, crude oil and natural gas. Its operations are conducted in three segments: Upstream, Downstream and Chemical. The Upstream operations include the exploration for, and production of, crude oil, natural gas, synthetic oil and bitumen. The company holds an interest in the Kearl oil sands project. The Downstream operations consist of the transportation and refining of crude oil, blending of refined products and the distribution and marketing of those products. The Chemical operations consist of the manufacturing and marketing of various petrochemicals. The firm is involved in the exploration for and development of crude oil and natural gas in Canada. The firm transports its crude oil production and third-party crude oil required to supply refineries by contracted pipelines, common carrier pipelines and rail."
ceo,Mr. Richard Kruger
sector,Energy
country,CA
fullTimeEmployees,6000
phone,15874763740
address,505 Quarry Park Blvd SE
city,Calgary
state,ALBERTA
zip,T2C 5N1
dcfDiff,61.39
dcf,14.9058
image,https://financialmodelingprep.com/image-stock/IMO.png
ipoDate,1980-03-17
defaultImage,False
