,0
symbol,AB
price,31.39
beta,1.6779
volAvg,444813
mktCap,3018920700
lastDiv,2.79
range,13.24-36.06
changes,-0.29
companyName,AllianceBernstein Holding LP
currency,USD
cik,0000825313
isin,US01881G1067
cusip,01881G106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.alliancebernstein.com
description,"AllianceBernstein Holding LP engages in the provision of research, diversified investment management and related services. The company is headquartered in New York City, New York and currently employs 3,641 full-time employees. The firm offers a range of investment services, including equity strategies, with global and regional portfolios across capitalization ranges and investment strategies, including value, growth and equities; traditional and unconstrained fixed income strategies, including taxable and tax-exempt strategies; passive management, including index and enhanced index strategies; alternative investments, including hedge funds, fund of funds and private equity, and multi-asset solutions and services, including dynamic asset allocation, customized target-date funds and target-risk funds. The firm's services span various investment disciplines, including market capitalization, term and geographic locations."
ceo,Mr. Seth Bernstein
sector,Financial Services
country,US
fullTimeEmployees,3811
phone,12129691000
address,1345 Avenue of the Americas
city,New York City
state,NEW YORK
zip,10105
dcfDiff,-29.57
dcf,32.33
image,https://financialmodelingprep.com/image-stock/AB.png
ipoDate,1988-04-15
defaultImage,False
