,0
symbol,ETTX
price,1.68
beta,0.0
volAvg,449606
mktCap,59598672
lastDiv,0.0
range,1.58-5.64
changes,0.0
companyName,Entasis Therapeutics Holdings Inc
currency,USD
cik,0001724344
isin,US2936141033
cusip,293614103
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Biotechnology
website,
description,"Entasis Therapeutics Holdings, Inc. operates as a clinical stage biopharmaceutical company. The company is headquartered in Waltham, Massachusetts and currently employs 33 full-time employees. The firm is focused on the discovery, development and commercialization of antibacterial products to treat infections caused by multi-drug resistant Gram-negative bacteria. Its lead product candidate ETX2514 and its other product candidate ETX0282 inhibits bacterial resistance, b-lactamase enzyme. Its pipeline includes ETX2514UL, ETX0282CPDp, Zoliflodacin, and non-beta (b)-lactam inhibitors of the penicillin-binding proteins (NBP) Program. ETX2514SUL is a fixed-dose combination of ETX2514 with sulbactam, as a novel IV antibiotic with broad spectrum b-lactamase coverage. Zoliflodacin as a single dose, oral antibiotic monotherapy. ETX0282CPDP is an oral fixed-dose combination of ETX0282 with cefpodoxime proxetil. The firm is developing a class of antibiotics with its NBP program in which it is designing molecules for optimal activity against the penicillin-binding proteins (PBP) enzymes."
ceo,Dr. Manoussos Perros
sector,Healthcare
country,US
fullTimeEmployees,47
phone,17818100120
address,35 Gatehouse Dr
city,Waltham
state,MASSACHUSETTS
zip,02451
dcfDiff,
dcf,3.23836
image,https://financialmodelingprep.com/image-stock/ETTX.jpg
ipoDate,2018-09-26
defaultImage,True
