,0
symbol,RNET
price,4.54
beta,2.35226
volAvg,264052
mktCap,93341488
lastDiv,0.0
range,0.77-6.91
changes,0.12
companyName,RigNet Inc
currency,USD
cik,0001162112
isin,US7665821002
cusip,766582100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Oil & Gas Equipment & Services
website,https://www.rig.net/
description,"RigNet, Inc. is a technology company, which engages in the provision of customized communications services, applications, and cybersecurity solutions. The company is headquartered in Houston, Texas and currently employs 604 full-time employees. The firm provides voice and data network, video conferencing and monitoring, crew welfare, asset and weather monitoring, and real-time data services. The company operates through two segments: Managed Services, and Systems Integration and Automation (SI&A). The Managed Services segment provides remote communications services for offshore and onshore drilling rigs and production facilities, as well as, support vessels and other remote sites. The SI&A segment provides customized solutions for customer telecommunications systems. As of December 31, 2016, the Company provided remote communications and collaborative services to approximately 500 customers reaching approximately 900 remote sites located in approximately 50 countries on six continents. The company provides managed remote communications, engineered telecommunications solutions and applications."
ceo,Mr. Steven Pickett
sector,Energy
country,US
fullTimeEmployees,625
phone,12816740100
address,15115 Park Row Ste 300
city,Houston
state,TEXAS
zip,77084-4947
dcfDiff,6.63
dcf,4.51253
image,https://financialmodelingprep.com/image-stock/RNET.png
ipoDate,2010-12-15
defaultImage,False
