,0
symbol,ANPC
price,3.54
beta,0.0
volAvg,382847
mktCap,39652956
lastDiv,0.0
range,3.15-12.0
changes,-0.04
companyName,AnPac Bio-Medical Science Co Ltd
currency,CNY
cik,0001786511
isin,US03635R1077
cusip,03635R107
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Biotechnology
website,
description,"AnPac Bio-Medical Science Co., Ltd. is a China-based biotechnology company focused on early cancer screening and detection. The Company markets and sells multi-cancer screening and detection test that uses cancer differentiation analysis (CDA), technology and its cancer-detection device or CDA device. In addition to early cancer screening and detection, its CDA technology assists physicians in cancer diagnosis, prognosis and recurrence. Its CDA technology provides a platform on which it has developed cancer screening and detection test using its CDA technology, or CDA test, and its CDA device. Its CDA technology focuses on biophysical properties in human blood. The Company have established two clinical laboratories in China and one clinical laboratory in the United States."
ceo,Dr. Chris Chang Yu
sector,Healthcare
country,CN
fullTimeEmployees,
phone,8657820516666
address,
city,Lishui
state,ZHEJIANG
zip,323006
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/ANPC.jpg
ipoDate,2020-01-30
defaultImage,True
