,0
symbol,AMOV
price,13.52
beta,0.441604
volAvg,4432
mktCap,45404623000
lastDiv,0.344734
range,10.41-17.94
changes,-0.16
companyName,America Movil S.A.B. de C.V. Class An Depositary Shares
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Telecom Services
website,http://www.americamovil.com
description,
ceo,Mr. Daniel Hajj Aboumrad
sector,Communication Services
country,Mexico
fullTimeEmployees,189348
phone,52 55 2581 3700
address,Lago Zurich 245
city,Mexico City
state,DF
zip,11529
dcfDiff,6842.56
dcf,6858.08
image,https://financialmodelingprep.com/image-stock/AMOV.jpg
ipoDate,
defaultImage,True
