,0
symbol,CVCY
price,13.8
beta,0.80299
volAvg,26192
mktCap,172604880
lastDiv,0.44
range,10.59-22.15
changes,-0.61
companyName,Central Valley Community Bancorp
currency,USD
cik,0001127371
isin,US1556851004
cusip,155685100
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://ir.cvcb.com/CorporateProfile.aspx?iid=4057567
description,"Central Valley Community Bancorp is a bank holding company, which engages in the provision of business and personal banking, and wealth management services. The company is headquartered in Fresno, California and currently employs 272 full-time employees. The firm's principal business is to provide, through its banking subsidiary, financial services in its primary market area in California. The company serves over seven contiguous counties in California's central valley, including Fresno County, Madera County, Merced County, Sacramento County, San Joaquin County, Stanislaus County, and Tulare County, and surrounding areas through the Bank. The Bank conducts a commercial banking business, which includes accepting demand, savings and time deposits and making commercial, real estate and consumer loans. The company operates 24 full-service banking offices in Clovis, Exeter, Fresno, Kerman, Lodi, Madera, Merced, Modesto, Oakhurst, Prather, Sacramento, Stockton, Tracy and Visalia. Its subsidiary also includes the Folsom Lake Bank."
ceo,Mr. James Ford
sector,Financial Services
country,US
fullTimeEmployees,273
phone,15593233433
address,7100 N Financial Dr Ste 101
city,Fresno
state,CALIFORNIA
zip,93720
dcfDiff,
dcf,17.9604
image,https://financialmodelingprep.com/image-stock/CVCY.jpg
ipoDate,1993-10-27
defaultImage,True
