,0
symbol,EXTR
price,5.015
beta,1.96698
volAvg,1063081
mktCap,616910210
lastDiv,0.0
range,1.43-8.0
changes,0.235
companyName,Extreme Networks Inc
currency,USD
cik,0001078271
isin,US30226D1063
cusip,30226D106
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Communication Equipment
website,http://www.extremenetworks.com
description,"Extreme Networks, Inc. engages in providing software driven networking solutions for enterprise, data center, and service provider customers. The company is headquartered in San Jose, California and currently employs 2,713 full-time employees. The firm markets its products to business, governmental, healthcare, service provider and educational customers with a focus on corporate enterprises and metropolitan service providers on a global basis. The firm operates through the development and marketing of network infrastructure equipment segment. The firm's products include ExtremeWireless, ExtremeSwitching, ExtremeControl, ExtremeManagement, ExtremeCloud, ExtremeAnalytics and ExtremeSecurity. The firm offers solutions in categories, which includes industry solutions, technology solutions and managed services solutions. The firm operates in three geographical areas: Americas, which includes the United States, Canada, Mexico, Central America and South America; EMEA, which includes Europe, Russia, Middle East and Africa, and APAC, which includes Asia Pacific, South Asia, India, Australia and Japan."
ceo,Mr. Edward Meyercord
sector,Technology
country,US
fullTimeEmployees,2713
phone,14085792800
address,6480 Via Del Oro
city,San Jose
state,CALIFORNIA
zip,95119
dcfDiff,-15.66
dcf,6.10811
image,https://financialmodelingprep.com/image-stock/EXTR.png
ipoDate,1999-04-09
defaultImage,False
