,0
symbol,TCX
price,71.48
beta,0.91823
volAvg,37007
mktCap,758138370
lastDiv,0.0
range,42.5-78.0
changes,-0.5
companyName,Tucows Inc
currency,USD
cik,0000909494
isin,US8986972060
cusip,898697206
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Software Infrastructure
website,http://www.tucows.com/
description,"Tucows, Inc. is an Internet services company. The company is headquartered in Toronto, Ontario and currently employs 584 full-time employees. The firm's segments include Network Access Services and Domain Services. The Network Access Services segment includes mobile, fixed high-speed Internet access services, Internet hosting and network consulting services. The Domain Services segment wholesale and retail domain name registration services, value added services and portfolio services. The firm focuses on serving the needs of this network of resellers by providing services, interfaces, proactive and attentive customer service, reseller-oriented technology and agile design and development processes. The firm focuses its service offerings under brands, including OpenSRS, YummyNames, Platypus, Hover and Ting. As of December 31, 2016, the OpenSRS Domain Service managed 15 million domain names under the Tucows ICANN registrar accreditation and for other registrars. As of December 31, 2016, Ting managed mobile telephony services for approximately 151,000 subscribers."
ceo,Mr. Elliot Noss
sector,Technology
country,CA
fullTimeEmployees,633
phone,14168187060
address,96 Mowat Ave
city,TORONTO
state,ONTARIO
zip,M6K 3M1
dcfDiff,92.76
dcf,78.173
image,https://financialmodelingprep.com/image-stock/TCX.png
ipoDate,1996-04-30
defaultImage,False
