,0
symbol,WMS
price,63.86
beta,1.48269
volAvg,427610
mktCap,4500648400
lastDiv,0.36
range,22.13-72.51
changes,0.96
companyName,Advanced Drainage Systems Inc
currency,USD
cik,0001604028
isin,US00790R1041
cusip,00790R104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Building Products & Equipment
website,https://www.ads-pipe.com/
description,"Advanced Drainage Systems, Inc. engages in the manufacture of thermoplastic corrugated pipe which provides suite of water management products and drainage solutions for use in the construction and infrastructure marketplace. The company is headquartered in Hilliard, Ohio and currently employs 4,400 full-time employees. The Company’s operates through two segments: Domestic and International. Domestic segment manufactures and markets products throughout the United States. International segment manufactures and markets products in regions outside of the United States, with owned facilities in Canada and those markets serviced through its joint ventures in Mexico and South America. Its product line includes corrugated high-density polyethylene pipe, polypropylene pipe and related water management products. Its product line includes single, double and triple wall corrugated polypropylene and polyethylene pipe and a variety of additional water management products including, storm retention and septic chambers; PVC drainage structures; fittings; and water quality filters."
ceo,Mr. D Barbour
sector,Industrials
country,US
fullTimeEmployees,4950
phone,16146580050
address,4640 Trueman Blvd
city,Hilliard
state,OHIO
zip,43026
dcfDiff,1.61
dcf,69.7801
image,https://financialmodelingprep.com/image-stock/WMS.jpg
ipoDate,2014-07-25
defaultImage,True
