,0
symbol,CTO
price,52.32
beta,0.70455
volAvg,18563
mktCap,246782448
lastDiv,3.0829999999999997
range,33.41-67.49
changes,-0.27
companyName,CTO Realty Growth Inc
currency,USD
cik,0000023795
isin,US22948P1030
cusip,22948P103
exchange,NYSE American
exchangeShortName,AMEX
industry,Real Estate Development
website,https://ctorealtygrowth.com/
description,"CTO Realty Growth Inc., formerly Consolidated-Tomoka Land Co., real estate company. The Company owns income properties comprised of approximately 2.2 million square feet in diversified markets in the United States and an approximately 23% interest in Alpine Income Property Trust, Inc. (PINE), a real estate investment trust. Its segments include Income Property, Management Services, Commercial Loan Investments and Real Estate Operations. It owns approximately 31 income properties located in 11 states across the United States. Management Services segment includes a fee-based management business that is engaged in managing PINE. Commercial Loan Investments segment includes a portfolio of commercial loan investments. Real Estate Operations segment includes a portfolio of mineral interests consisting of approximately 460,000 subsurface acres in 20 counties in the state of Florida and a portfolio of mitigation credits and an interest in the Mitigation Bank joint venture (JV)."
ceo,Mr. John Albright
sector,Real Estate
country,US
fullTimeEmployees,15
phone,13862742202
address,1140 N Williamson Blvd Ste 140
city,Daytona Beach
state,FLORIDA
zip,32114
dcfDiff,836.19
dcf,46.2454
image,https://financialmodelingprep.com/image-stock/CTO.jpg
ipoDate,1980-03-17
defaultImage,True
