,0
symbol,PNI
price,10.475
beta,0.33944
volAvg,15236
mktCap,117199544
lastDiv,0.4799999999999999
range,7.08-12.79
changes,-0.005
companyName,PIMCO New York Municipal Income Fund II
currency,USD
cik,
isin,US72200Y1029
cusip,72200Y102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.pimco.com/en-us/investments/closed-end-funds/new-york-municipal-income-fund-ii
description,"PIMCO New York Municipal Income Fund II (the Fund) is a diversified, closed-end management investment company. The Fund's primary investment objective is to seek current income exempt from federal, New York State and New York City income tax. The Fund invests approximately 90% of its net assets (and over 80% of its net assets plus any borrowings for investment purposes) in municipal bonds that pay interest that is exempt from federal, New York State and New York City income tax. The Fund also seeks to be alternative minimum tax (AMT)-free by avoiding bonds generating interest that may subject individuals to the AMT. Pacific Investment Management Company LLC serves as the Fund's investment manager."
ceo,Mr. Brian Shlissel
sector,Financial Services
country,US
fullTimeEmployees,
phone,12127393000
address,1633 Broadway
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/PNI.png
ipoDate,2002-06-26
defaultImage,False
