,0
symbol,PCOM
price,10.8401
beta,2.04669
volAvg,32806
mktCap,146416144
lastDiv,0.0
range,6.89-19.06
changes,-0.1799
companyName,Points International Ltd
currency,USD
cik,0001204413
isin,CA7308432086
cusip,730843208
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Internet Content & Information
website,https://company.points.com/
description,"Points International Ltd. engages in the provision of ecommerce and technology solutions. The company is headquartered in Toronto, Ontario and currently employs 230 full-time employees. These services include a range of white label or private branded e-commerce services (Loyalty Currency Services) that enable the sale of loyalty currencies (such as frequent flyer miles, hotel points and credit card points), both retail and wholesale, and support the loyalty program consumer offerings and their back end operations. The firm offers the consumer-focused Points Loyalty Wallet that allows users to track, manage and access multiple loyalty rewards programs through the Points.com Website. The company also offers Points Travel, which is private label travel e-commerce platform designed specifically for the loyalty industry. The firm operates the PointsHound.com Website, a hotel booking engine and loyalty currency aggregator built specifically for frequent travelers."
ceo,Mr. Robert MacLean
sector,Communication Services
country,CA
fullTimeEmployees,269
phone,14165950000
address,111 Richmond St W Suite 700
city,TORONTO
state,ONTARIO
zip,M5H 2G4
dcfDiff,
dcf,14.1019
image,https://financialmodelingprep.com/image-stock/PCOM.png
ipoDate,2004-02-19
defaultImage,False
