,0
symbol,TSN
price,62.4893
beta,0.66095
volAvg,2448629
mktCap,22762414100
lastDiv,2.0549999999999997
range,42.57-94.24
changes,1.6593
companyName,Tyson Foods Inc
currency,USD
cik,0000100493
isin,US9024941034
cusip,902494103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Farm Products
website,http://www.tysonfoods.com/
description,"Tyson Foods, Inc. engages in the production of processed food. The company is headquartered in Springdale, Arkansas and currently employs 141,000 full-time employees. The firm offers food products under Tyson, Jimmy Dean, Hillshire Farm, Sara Lee, Ball Park, Wright, Aidells and State Fair brands. The firm operates through four segments: Chicken, Beef, Pork and Prepared Foods. The company operates a vertically integrated chicken production process, which consists of breeding stock, contract growers, feed production, processing, further-processing, marketing and transportation of chicken and related allied products, including animal and pet food ingredients. Through its subsidiary, Cobb-Vantress, Inc. (Cobb), the Company is engaged in supplying poultry breeding stock across the world. The company produces a range of fresh, frozen and refrigerated food products. Its products are marketed and sold by its sales staff to grocery retailers, grocery wholesalers, meat distributors, warehouse club stores and military commissaries, among others."
ceo,Mr. Noel White
sector,Consumer Defensive
country,US
fullTimeEmployees,141000
phone,14792904000
address,2200 W Don Tyson Pkwy
city,Springdale
state,ARKANSAS
zip,72762
dcfDiff,
dcf,60.4924
image,https://financialmodelingprep.com/image-stock/TSN.png
ipoDate,1997-10-17
defaultImage,False
