,0
symbol,AU
price,23.59
beta,-0.080701
volAvg,2570304
mktCap,9813417000
lastDiv,0.11
range,12.66-38.5
changes,-0.04
companyName,AngloGold Ashanti Limited
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Gold
website,http://www.anglogoldashanti.com
description,
ceo,"Mr. Kelvin P. M. Dushnisky B.Sc., L.L.B., B.Sc. (Hon.), J.D., M.Sc., LL.B."
sector,Basic Materials
country,South Africa
fullTimeEmployees,26000
phone,27 11 637 6000
address,76 Rahima Moosa Street
city,Johannesburg
state,
zip,2001
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/AU.jpg
ipoDate,
defaultImage,True
