,0
symbol,MIDD
price,131.193
beta,1.70518
volAvg,794929
mktCap,7295917100
lastDiv,0.0
range,41.73-149.39
changes,3.6625
companyName,Middleby Corp
currency,USD
cik,0000769520
isin,US5962781010
cusip,596278101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Specialty Industrial Machinery
website,https://www.middleby.com/
description,"The Middleby Corp. engages in the design, manufacture, marketing, and distribution of foodservice equipment. The company is headquartered in Elgin, Illinois and currently employs 4,162 full-time employees. The firm operates in three segments: the Commercial Foodservice Equipment Group, the Food Processing Equipment Group and the Residential Kitchen Equipment Group. The company is also engaged in the design, manufacture, marketing, distribution and service of a range of foodservice equipment used in commercial restaurants and institutional kitchens; food preparation, cooking, baking, chilling and packaging equipment for food processing operations, and kitchen equipment, including ranges, ovens, refrigerators, ventilation and dishwashers used in the residential market. The company manufactured and assembled the equipment at 28 facilities in the United States, and 23 international manufacturing facilities as of December 31, 2016. Its brands include Anets, Beech, Blodgett, Blodgett Combi, Stewart Systems, Mercury, Rangemaster, Rayburn and Redfyre."
ceo,Mr. Timothy Fitzgerald
sector,Industrials
country,US
fullTimeEmployees,4344
phone,18477413300
address,1400 Toastmaster Dr
city,Elgin
state,ILLINOIS
zip,60120
dcfDiff,-58.8
dcf,104.698
image,https://financialmodelingprep.com/image-stock/MIDD.jpg
ipoDate,1987-08-10
defaultImage,True
